,filename,style,in_train,who
8256,83964.jpg,Art Nouveau (Modern),False,Kayvon
8257,75509.jpg,Baroque,True,Kayvon
8258,38474.jpg,Realism,False,Kayvon
8259,15420.jpg,Art Nouveau (Modern),True,Kayvon
8260,30214.jpg,Realism,True,Kayvon
8261,99445.jpg,Impressionism,False,Kayvon
8262,64966.jpg,Realism,True,Kayvon
8263,93030.jpg,Impressionism,False,Kayvon
8264,6994.jpg,Impressionism,False,Kayvon
8265,46749.jpg,Realism,True,Kayvon
8266,53943.jpg,Expressionism,False,Kayvon
8267,18567.jpg,Baroque,True,Kayvon
8268,102482.jpg,Expressionism,False,Kayvon
8269,87920.jpg,Baroque,False,Kayvon
8270,80181.jpg,Realism,False,Kayvon
8271,89947.jpg,Art Nouveau (Modern),True,Kayvon
8272,80967.jpg,Abstract Expressionism,True,Kayvon
8273,49250.jpg,Impressionism,True,Kayvon
8274,102472.jpg,Art Nouveau (Modern),True,Kayvon
8275,90469.jpg,Realism,True,Kayvon
8276,61280.jpg,Impressionism,True,Kayvon
8277,14606.jpg,Expressionism,True,Kayvon
8278,17097.jpg,Art Nouveau (Modern),False,Kayvon
8279,8804.jpg,Art Nouveau (Modern),False,Kayvon
8280,81928.jpg,Medieval,True,Kayvon
8281,43717.jpg,Art Nouveau (Modern),True,Kayvon
8282,36520.jpg,Art Nouveau (Modern),True,Kayvon
8283,60857.jpg,Impressionism,True,Kayvon
8284,50497.jpg,Art Nouveau (Modern),False,Kayvon
8285,40380.jpg,Expressionism,True,Kayvon
8286,84381.jpg,Impressionism,True,Kayvon
8287,93497.jpg,Art Nouveau (Modern),True,Kayvon
8288,58598.jpg,Renaissance,False,Kayvon
8289,73898.jpg,Medieval,True,Kayvon
8290,10555.jpg,Realism,True,Kayvon
8291,1943.jpg,Expressionism,False,Kayvon
8292,16027.jpg,Expressionism,True,Kayvon
8293,32006.jpg,Realism,False,Kayvon
8294,29232.jpg,Impressionism,False,Kayvon
8295,5509.jpg,Realism,True,Kayvon
8296,98731.jpg,Post-Impressionism,True,Kayvon
8297,29993.jpg,Renaissance,True,Kayvon
8298,70985.jpg,Realism,True,Kayvon
8299,51060.jpg,Post-Impressionism,True,Kayvon
8300,24738.jpg,Art Nouveau (Modern),True,Kayvon
8301,67125.jpg,Baroque,True,Kayvon
8302,10124.jpg,Realism,False,Kayvon
8303,75631.jpg,Realism,True,Kayvon
8304,64345.jpg,Impressionism,True,Kayvon
8305,5892.jpg,Baroque,True,Kayvon
8306,89605.jpg,Impressionism,True,Kayvon
8307,36695.jpg,Medieval,True,Kayvon
8308,39839.jpg,Expressionism,False,Kayvon
8309,69068.jpg,Art Nouveau (Modern),True,Kayvon
8310,80546.jpg,Impressionism,True,Kayvon
8311,7752.jpg,Expressionism,True,Kayvon
8312,26638.jpg,Impressionism,True,Kayvon
8313,65864.jpg,Realism,True,Kayvon
8314,82902.jpg,Realism,True,Kayvon
8315,55587.jpg,Renaissance,True,Kayvon
8316,73232.jpg,Impressionism,True,Kayvon
8317,28678.jpg,Realism,False,Kayvon
8318,29967.jpg,Art Nouveau (Modern),True,Kayvon
8319,23401.jpg,Art Nouveau (Modern),False,Kayvon
8320,20473.jpg,Medieval,True,Kayvon
8321,74015.jpg,Renaissance,False,Kayvon
8322,25799.jpg,Expressionism,False,Kayvon
8323,37623.jpg,Expressionism,True,Kayvon
8324,82600.jpg,Renaissance,False,Kayvon
8325,18393.jpg,Impressionism,True,Kayvon
8326,72104.jpg,Renaissance,False,Kayvon
8327,34128.jpg,Impressionism,True,Kayvon
8328,69243.jpg,Impressionism,True,Kayvon
8329,37095.jpg,Baroque,True,Kayvon
8330,26791.jpg,Expressionism,True,Kayvon
8331,34938.jpg,Renaissance,False,Kayvon
8332,73412.jpg,Impressionism,True,Kayvon
8333,46555.jpg,Expressionism,True,Kayvon
8334,14646.jpg,Baroque,False,Kayvon
8335,47314.jpg,Impressionism,True,Kayvon
8336,43520.jpg,Art Nouveau (Modern),False,Kayvon
8337,93927.jpg,Expressionism,True,Kayvon
8338,8829.jpg,Art Nouveau (Modern),True,Kayvon
8339,18734.jpg,Expressionism,False,Kayvon
8340,66086.jpg,Impressionism,False,Kayvon
8341,63883.jpg,Baroque,False,Kayvon
8342,35828.jpg,Renaissance,True,Kayvon
8343,31073.jpg,Medieval,True,Kayvon
8344,67793.jpg,Realism,False,Kayvon
8345,93313.jpg,Art Nouveau (Modern),True,Kayvon
8346,100588.jpg,Renaissance,False,Kayvon
8347,102621.jpg,Impressionism,False,Kayvon
8348,60901.jpg,Realism,True,Kayvon
8349,51374.jpg,Impressionism,True,Kayvon
8350,57746.jpg,Realism,False,Kayvon
8351,10209.jpg,Realism,True,Kayvon
8352,14333.jpg,Post-Impressionism,False,Kayvon
8353,103046.jpg,Baroque,False,Kayvon
8354,41169.jpg,Impressionism,True,Kayvon
8355,7925.jpg,Realism,True,Kayvon
8356,69642.jpg,Expressionism,False,Kayvon
8357,101629.jpg,Expressionism,True,Kayvon
8358,42980.jpg,Post-Impressionism,False,Kayvon
8359,57514.jpg,Realism,True,Kayvon
8360,18828.jpg,Baroque,True,Kayvon
8361,22459.jpg,Impressionism,False,Kayvon
8362,84590.jpg,Post-Impressionism,True,Kayvon
8363,9899.jpg,Impressionism,True,Kayvon
8364,59524.jpg,Impressionism,True,Kayvon
8365,20453.jpg,Realism,True,Kayvon
8366,93162.jpg,Impressionism,True,Kayvon
8367,63674.jpg,Realism,True,Kayvon
8368,31787.jpg,Impressionism,True,Kayvon
8369,41879.jpg,Realism,True,Kayvon
8370,42678.jpg,Art Nouveau (Modern),True,Kayvon
8371,41216.jpg,Art Nouveau (Modern),False,Kayvon
8372,13248.jpg,Art Nouveau (Modern),False,Kayvon
8373,60792.jpg,Impressionism,True,Kayvon
8374,76792.jpg,Baroque,False,Kayvon
8375,98869.jpg,Impressionism,True,Kayvon
8376,67934.jpg,Impressionism,True,Kayvon
8377,81526.jpg,Impressionism,True,Kayvon
8378,97174.jpg,Expressionism,True,Kayvon
8379,36742.jpg,Realism,True,Kayvon
8380,15284.jpg,Impressionism,True,Kayvon
8381,7276.jpg,Renaissance,True,Kayvon
8382,101736.jpg,Expressionism,True,Kayvon
8383,11403.jpg,Realism,False,Kayvon
8384,45620.jpg,Impressionism,True,Kayvon
8385,11309.jpg,Impressionism,True,Kayvon
8386,21126.jpg,Expressionism,True,Kayvon
8387,100323.jpg,Impressionism,False,Kayvon
8388,44704.jpg,Expressionism,True,Kayvon
8389,87886.jpg,Realism,True,Kayvon
8390,86431.jpg,Expressionism,True,Kayvon
8391,4183.jpg,Impressionism,True,Kayvon
8392,48966.jpg,Baroque,False,Kayvon
8393,19386.jpg,Impressionism,True,Kayvon
8394,42968.jpg,Realism,True,Kayvon
8395,17622.jpg,Realism,True,Kayvon
8396,15871.jpg,Post-Impressionism,True,Kayvon
8397,49492.jpg,Post-Impressionism,True,Kayvon
8398,6909.jpg,Baroque,True,Kayvon
8399,76510.jpg,Expressionism,False,Kayvon
8400,50978.jpg,Baroque,False,Kayvon
8401,5753.jpg,Realism,True,Kayvon
8402,58306.jpg,Expressionism,False,Kayvon
8403,70584.jpg,Baroque,True,Kayvon
8404,98333.jpg,Baroque,True,Kayvon
8405,87454.jpg,Baroque,True,Kayvon
8406,1156.jpg,Baroque,True,Kayvon
8407,20673.jpg,Expressionism,True,Kayvon
8408,51308.jpg,Abstract Expressionism,False,Kayvon
8409,48508.jpg,Expressionism,True,Kayvon
8410,31824.jpg,Art Nouveau (Modern),False,Kayvon
8411,11150.jpg,Art Nouveau (Modern),True,Kayvon
8412,30464.jpg,Expressionism,False,Kayvon
8413,55568.jpg,Impressionism,True,Kayvon
8414,61719.jpg,Realism,True,Kayvon
8415,35997.jpg,Expressionism,False,Kayvon
8416,77829.jpg,Expressionism,False,Kayvon
8417,86635.jpg,Expressionism,False,Kayvon
8418,27199.jpg,Renaissance,True,Kayvon
8419,15366.jpg,Impressionism,False,Kayvon
8420,95722.jpg,Impressionism,True,Kayvon
8421,85833.jpg,Medieval,False,Kayvon
8422,96477.jpg,Art Nouveau (Modern),True,Kayvon
8423,2395.jpg,Baroque,True,Kayvon
8424,19979.jpg,Expressionism,True,Kayvon
8425,80627.jpg,Impressionism,True,Kayvon
8426,68637.jpg,Expressionism,True,Kayvon
8427,92201.jpg,Renaissance,True,Kayvon
8428,91341.jpg,Art Nouveau (Modern),False,Kayvon
8429,89418.jpg,Post-Impressionism,False,Kayvon
8430,20869.jpg,Impressionism,True,Kayvon
8431,99864.jpg,Impressionism,False,Kayvon
8432,82221.jpg,Baroque,True,Kayvon
8433,67436.jpg,Baroque,True,Kayvon
8434,48416.jpg,Baroque,False,Kayvon
8435,31545.jpg,Impressionism,True,Kayvon
8436,56642.jpg,Impressionism,True,Kayvon
8437,49667.jpg,Impressionism,True,Kayvon
8438,48583.jpg,Art Nouveau (Modern),False,Kayvon
8439,21989.jpg,Expressionism,True,Kayvon
8440,28909.jpg,Renaissance,False,Kayvon
8441,65275.jpg,Baroque,False,Kayvon
8442,87649.jpg,Realism,True,Kayvon
8443,37369.jpg,Art Nouveau (Modern),True,Kayvon
8444,103124.jpg,Impressionism,True,Kayvon
8445,36939.jpg,Renaissance,True,Kayvon
8446,39852.jpg,Art Nouveau (Modern),True,Kayvon
8447,67802.jpg,Art Nouveau (Modern),False,Kayvon
8448,20097.jpg,Realism,False,Kayvon
8449,52466.jpg,Art Nouveau (Modern),True,Kayvon
8450,6736.jpg,Impressionism,True,Kayvon
8451,54392.jpg,Impressionism,True,Kayvon
8452,33924.jpg,Impressionism,True,Kayvon
8453,90968.jpg,Impressionism,True,Kayvon
8454,88019.jpg,Impressionism,True,Kayvon
8455,60031.jpg,Impressionism,True,Kayvon
8456,37087.jpg,Renaissance,True,Kayvon
8457,58011.jpg,Expressionism,False,Kayvon
8458,55921.jpg,Renaissance,False,Kayvon
8459,73227.jpg,Impressionism,False,Kayvon
8460,51803.jpg,Renaissance,True,Kayvon
8461,18040.jpg,Expressionism,True,Kayvon
8462,15052.jpg,Impressionism,True,Kayvon
8463,37745.jpg,Baroque,False,Kayvon
8464,123.jpg,Impressionism,False,Kayvon
8465,96647.jpg,Art Nouveau (Modern),True,Kayvon
8466,100746.jpg,Renaissance,False,Kayvon
8467,102612.jpg,Impressionism,True,Kayvon
8468,92249.jpg,Renaissance,False,Kayvon
8469,86742.jpg,Post-Impressionism,True,Kayvon
8470,69802.jpg,Impressionism,True,Kayvon
8471,37893.jpg,Impressionism,True,Kayvon
8472,49592.jpg,Post-Impressionism,False,Kayvon
8473,86761.jpg,Realism,True,Kayvon
8474,3081.jpg,Post-Impressionism,False,Kayvon
8475,49211.jpg,Baroque,True,Kayvon
8476,17681.jpg,Expressionism,True,Kayvon
8477,58419.jpg,Renaissance,False,Kayvon
8478,24717.jpg,Impressionism,True,Kayvon
8479,97548.jpg,Art Nouveau (Modern),False,Kayvon
8480,99406.jpg,Impressionism,True,Kayvon
8481,48683.jpg,Baroque,True,Kayvon
8482,24473.jpg,Expressionism,False,Kayvon
8483,11259.jpg,Impressionism,False,Kayvon
8484,13544.jpg,Expressionism,False,Kayvon
8485,12476.jpg,Realism,True,Kayvon
8486,63361.jpg,Impressionism,True,Kayvon
8487,40024.jpg,Impressionism,True,Kayvon
8488,66063.jpg,Impressionism,True,Kayvon
8489,96569.jpg,Art Nouveau (Modern),True,Kayvon
8490,77566.jpg,Baroque,True,Kayvon
8491,39484.jpg,Impressionism,False,Kayvon
8492,670.jpg,Baroque,False,Kayvon
8493,46501.jpg,Impressionism,True,Kayvon
8494,32098.jpg,Expressionism,False,Kayvon
8495,66055.jpg,Impressionism,True,Kayvon
8496,76503.jpg,Impressionism,True,Kayvon
8497,79711.jpg,Impressionism,True,Kayvon
8498,81161.jpg,Art Nouveau (Modern),False,Kayvon
8499,62296.jpg,Baroque,False,Kayvon
8500,2014.jpg,Expressionism,True,Kayvon
8501,1566.jpg,Abstract Expressionism,True,Kayvon
8502,55775.jpg,Realism,False,Kayvon
8503,82820.jpg,Baroque,True,Kayvon
8504,20807.jpg,Renaissance,False,Kayvon
8505,18078.jpg,Renaissance,True,Kayvon
8506,88854.jpg,Impressionism,False,Kayvon
8507,10243.jpg,Impressionism,True,Kayvon
8508,97123.jpg,Art Nouveau (Modern),True,Kayvon
8509,39991.jpg,Abstract Expressionism,True,Kayvon
8510,64284.jpg,Art Nouveau (Modern),False,Kayvon
8511,15596.jpg,Baroque,True,Kayvon
8512,37289.jpg,Art Nouveau (Modern),True,Kayvon
8513,84273.jpg,Impressionism,True,Kayvon
8514,5558.jpg,Art Nouveau (Modern),True,Kayvon
8515,40858.jpg,Impressionism,True,Kayvon
8516,29405.jpg,Art Nouveau (Modern),True,Kayvon
8517,60293.jpg,Realism,False,Kayvon
8518,97152.jpg,Expressionism,True,Kayvon
8519,46486.jpg,Expressionism,True,Kayvon
8520,66875.jpg,Abstract Expressionism,True,Kayvon
8521,62284.jpg,Expressionism,False,Kayvon
8522,10665.jpg,Impressionism,False,Kayvon
8523,21580.jpg,Expressionism,True,Kayvon
8524,30301.jpg,Abstract Expressionism,True,Kayvon
8525,14722.jpg,Impressionism,True,Kayvon
8526,7221.jpg,Post-Impressionism,True,Kayvon
8527,6763.jpg,Renaissance,False,Kayvon
8528,20847.jpg,Impressionism,True,Kayvon
8529,5625.jpg,Art Nouveau (Modern),True,Kayvon
8530,59126.jpg,Expressionism,True,Kayvon
8531,37654.jpg,Realism,True,Kayvon
8532,81777.jpg,Impressionism,True,Kayvon
8533,17542.jpg,Renaissance,True,Kayvon
8534,90560.jpg,Renaissance,False,Kayvon
8535,27027.jpg,Renaissance,False,Kayvon
8536,38213.jpg,Impressionism,False,Kayvon
8537,86362.jpg,Abstract Expressionism,False,Kayvon
8538,3788.jpg,Expressionism,True,Kayvon
8539,54479.jpg,Impressionism,True,Kayvon
8540,93578.jpg,Expressionism,True,Kayvon
8541,56493.jpg,Abstract Expressionism,True,Kayvon
8542,41912.jpg,Expressionism,True,Kayvon
8543,75004.jpg,Impressionism,True,Kayvon
8544,91681.jpg,Baroque,True,Kayvon
8545,11939.jpg,Art Nouveau (Modern),True,Kayvon
8546,81135.jpg,Expressionism,True,Kayvon
8547,50029.jpg,Expressionism,True,Kayvon
8548,34361.jpg,Impressionism,True,Kayvon
8549,64214.jpg,Impressionism,True,Kayvon
8550,67890.jpg,Expressionism,True,Kayvon
8551,45528.jpg,Impressionism,True,Kayvon
8552,56361.jpg,Realism,True,Kayvon
8553,94134.jpg,Abstract Expressionism,True,Kayvon
8554,38438.jpg,Impressionism,False,Kayvon
8555,68374.jpg,Post-Impressionism,True,Kayvon
8556,75671.jpg,Post-Impressionism,False,Kayvon
8557,74516.jpg,Impressionism,True,Kayvon
8558,32547.jpg,Medieval,True,Kayvon
8559,35273.jpg,Renaissance,True,Kayvon
8560,66953.jpg,Baroque,True,Kayvon
8561,100964.jpg,Art Nouveau (Modern),False,Kayvon
8562,69986.jpg,Realism,False,Kayvon
8563,58047.jpg,Abstract Expressionism,True,Kayvon
8564,44451.jpg,Post-Impressionism,False,Kayvon
8565,83562.jpg,Realism,True,Kayvon
8566,16166.jpg,Impressionism,True,Kayvon
8567,73230.jpg,Impressionism,False,Kayvon
8568,85678.jpg,Impressionism,True,Kayvon
8569,11058.jpg,Art Nouveau (Modern),True,Kayvon
8570,2890.jpg,Art Nouveau (Modern),True,Kayvon
8571,86000.jpg,Expressionism,True,Kayvon
8572,12016.jpg,Impressionism,False,Kayvon
8573,26815.jpg,Impressionism,True,Kayvon
8574,4015.jpg,Impressionism,False,Kayvon
8575,32898.jpg,Expressionism,True,Kayvon
8576,89295.jpg,Renaissance,True,Kayvon
8577,52902.jpg,Baroque,True,Kayvon
8578,79470.jpg,Impressionism,True,Kayvon
8579,73264.jpg,Abstract Expressionism,True,Kayvon
8580,91719.jpg,Realism,True,Kayvon
8581,21178.jpg,Abstract Expressionism,True,Kayvon
8582,87940.jpg,Abstract Expressionism,True,Kayvon
8583,2573.jpg,Expressionism,True,Kayvon
8584,83022.jpg,Expressionism,True,Kayvon
8585,18255.jpg,Expressionism,True,Kayvon
8586,49094.jpg,Post-Impressionism,True,Kayvon
8587,15227.jpg,Impressionism,True,Kayvon
8588,46917.jpg,Expressionism,False,Kayvon
8589,2268.jpg,Art Nouveau (Modern),True,Kayvon
8590,50448.jpg,Impressionism,True,Kayvon
8591,54159.jpg,Art Nouveau (Modern),True,Kayvon
8592,20822.jpg,Impressionism,True,Kayvon
8593,1056.jpg,Medieval,True,Kayvon
8594,82549.jpg,Art Nouveau (Modern),True,Kayvon
8595,1656.jpg,Renaissance,True,Kayvon
8596,80042.jpg,Baroque,False,Kayvon
8597,82579.jpg,Impressionism,True,Kayvon
8598,29564.jpg,Realism,False,Kayvon
8599,36820.jpg,Renaissance,True,Kayvon
8600,83887.jpg,Expressionism,True,Kayvon
8601,23079.jpg,Renaissance,True,Kayvon
8602,96784.jpg,Medieval,True,Kayvon
8603,31802.jpg,Abstract Expressionism,True,Kayvon
8604,61409.jpg,Realism,True,Kayvon
8605,76246.jpg,Abstract Expressionism,False,Kayvon
8606,100751.jpg,Post-Impressionism,True,Kayvon
8607,42051.jpg,Renaissance,True,Kayvon
8608,51143.jpg,Impressionism,True,Kayvon
8609,102151.jpg,Expressionism,True,Kayvon
8610,25570.jpg,Expressionism,True,Kayvon
8611,98949.jpg,Art Nouveau (Modern),True,Kayvon
8612,80214.jpg,Impressionism,True,Kayvon
8613,89821.jpg,Impressionism,True,Kayvon
8614,13434.jpg,Impressionism,True,Kayvon
8615,65027.jpg,Medieval,True,Kayvon
8616,95439.jpg,Impressionism,True,Kayvon
8617,40867.jpg,Art Nouveau (Modern),False,Kayvon
8618,25618.jpg,Art Nouveau (Modern),True,Kayvon
8619,92974.jpg,Realism,False,Kayvon
8620,11368.jpg,Realism,True,Kayvon
8621,6230.jpg,Art Nouveau (Modern),False,Kayvon
8622,88905.jpg,Impressionism,False,Kayvon
8623,16948.jpg,Impressionism,True,Kayvon
8624,42959.jpg,Medieval,False,Kayvon
8625,101901.jpg,Impressionism,True,Kayvon
8626,73791.jpg,Realism,True,Kayvon
8627,8276.jpg,Realism,False,Kayvon
8628,76852.jpg,Impressionism,True,Kayvon
8629,102327.jpg,Impressionism,True,Kayvon
8630,84461.jpg,Baroque,True,Kayvon
8631,53070.jpg,Expressionism,True,Kayvon
8632,101181.jpg,Expressionism,True,Kayvon
8633,3048.jpg,Expressionism,True,Kayvon
8634,76508.jpg,Impressionism,False,Kayvon
8635,92657.jpg,Art Nouveau (Modern),True,Kayvon
8636,102866.jpg,Expressionism,True,Kayvon
8637,99321.jpg,Impressionism,True,Kayvon
8638,10579.jpg,Realism,True,Kayvon
8639,24731.jpg,Impressionism,True,Kayvon
8640,90277.jpg,Abstract Expressionism,True,Kayvon
8641,5022.jpg,Realism,True,Kayvon
8642,58836.jpg,Expressionism,True,Kayvon
8643,51303.jpg,Post-Impressionism,True,Kayvon
8644,9451.jpg,Realism,True,Kayvon
8645,73960.jpg,Art Nouveau (Modern),True,Kayvon
8646,83904.jpg,Realism,True,Kayvon
8647,44549.jpg,Baroque,True,Kayvon
8648,2477.jpg,Renaissance,False,Kayvon
8649,102751.jpg,Art Nouveau (Modern),True,Kayvon
8650,89658.jpg,Realism,True,Kayvon
8651,97866.jpg,Art Nouveau (Modern),True,Kayvon
8652,46382.jpg,Impressionism,True,Kayvon
8653,36531.jpg,Baroque,True,Kayvon
8654,18817.jpg,Medieval,True,Kayvon
8655,56028.jpg,Renaissance,True,Kayvon
8656,8026.jpg,Realism,False,Kayvon
8657,43994.jpg,Impressionism,True,Kayvon
8658,58059.jpg,Realism,True,Kayvon
8659,52428.jpg,Art Nouveau (Modern),True,Kayvon
8660,78277.jpg,Abstract Expressionism,True,Kayvon
8661,7933.jpg,Art Nouveau (Modern),True,Kayvon
8662,46269.jpg,Art Nouveau (Modern),True,Kayvon
8663,84454.jpg,Realism,True,Kayvon
8664,34783.jpg,Baroque,False,Kayvon
8665,23213.jpg,Art Nouveau (Modern),False,Kayvon
8666,11114.jpg,Expressionism,False,Kayvon
8667,27895.jpg,Baroque,True,Kayvon
8668,19656.jpg,Post-Impressionism,True,Kayvon
8669,96237.jpg,Renaissance,False,Kayvon
8670,25611.jpg,Renaissance,True,Kayvon
8671,34421.jpg,Baroque,True,Kayvon
8672,23165.jpg,Realism,True,Kayvon
8673,34720.jpg,Baroque,True,Kayvon
8674,37122.jpg,Impressionism,True,Kayvon
8675,90014.jpg,Realism,True,Kayvon
8676,17918.jpg,Expressionism,True,Kayvon
8677,15062.jpg,Medieval,False,Kayvon
8678,56416.jpg,Impressionism,False,Kayvon
8679,96472.jpg,Post-Impressionism,True,Kayvon
8680,9067.jpg,Post-Impressionism,True,Kayvon
8681,4473.jpg,Expressionism,False,Kayvon
8682,49836.jpg,Baroque,True,Kayvon
8683,13741.jpg,Expressionism,False,Kayvon
8684,57985.jpg,Impressionism,False,Kayvon
8685,37499.jpg,Renaissance,True,Kayvon
8686,48021.jpg,Renaissance,True,Kayvon
8687,103142.jpg,Expressionism,True,Kayvon
8688,97318.jpg,Expressionism,False,Kayvon
8689,39368.jpg,Expressionism,False,Kayvon
8690,5326.jpg,Expressionism,True,Kayvon
8691,22279.jpg,Renaissance,True,Kayvon
8692,63730.jpg,Post-Impressionism,True,Kayvon
8693,32723.jpg,Realism,True,Kayvon
8694,94486.jpg,Baroque,True,Kayvon
8695,66457.jpg,Art Nouveau (Modern),True,Kayvon
8696,32865.jpg,Art Nouveau (Modern),True,Kayvon
8697,26689.jpg,Art Nouveau (Modern),True,Kayvon
8698,613.jpg,Realism,True,Kayvon
8699,62811.jpg,Abstract Expressionism,True,Kayvon
8700,84337.jpg,Medieval,False,Kayvon
8701,73028.jpg,Renaissance,True,Kayvon
8702,20941.jpg,Expressionism,True,Kayvon
8703,27842.jpg,Baroque,False,Kayvon
8704,11696.jpg,Renaissance,True,Kayvon
8705,45005.jpg,Art Nouveau (Modern),True,Kayvon
8706,47468.jpg,Art Nouveau (Modern),True,Kayvon
8707,70633.jpg,Expressionism,True,Kayvon
8708,84997.jpg,Renaissance,True,Kayvon
8709,76780.jpg,Renaissance,True,Kayvon
8710,58477.jpg,Realism,True,Kayvon
8711,29527.jpg,Expressionism,True,Kayvon
8712,45874.jpg,Renaissance,True,Kayvon
8713,26817.jpg,Medieval,True,Kayvon
8714,73618.jpg,Post-Impressionism,False,Kayvon
8715,54981.jpg,Post-Impressionism,True,Kayvon
8716,85266.jpg,Baroque,True,Kayvon
8717,55602.jpg,Medieval,True,Kayvon
8718,87737.jpg,Baroque,False,Kayvon
8719,67891.jpg,Art Nouveau (Modern),True,Kayvon
8720,58017.jpg,Realism,True,Kayvon
8721,43104.jpg,Medieval,False,Kayvon
8722,33317.jpg,Impressionism,True,Kayvon
8723,5019.jpg,Expressionism,False,Kayvon
8724,8515.jpg,Art Nouveau (Modern),True,Kayvon
8725,69247.jpg,Expressionism,True,Kayvon
8726,60800.jpg,Baroque,False,Kayvon
8727,9194.jpg,Realism,True,Kayvon
8728,88011.jpg,Art Nouveau (Modern),True,Kayvon
8729,10157.jpg,Expressionism,True,Kayvon
8730,78484.jpg,Impressionism,True,Kayvon
8731,22630.jpg,Expressionism,True,Kayvon
8732,12876.jpg,Renaissance,True,Kayvon
8733,88730.jpg,Expressionism,False,Kayvon
8734,62259.jpg,Expressionism,True,Kayvon
8735,5192.jpg,Baroque,True,Kayvon
8736,68190.jpg,Impressionism,True,Kayvon
8737,12985.jpg,Impressionism,False,Kayvon
8738,56974.jpg,Renaissance,True,Kayvon
8739,89041.jpg,Impressionism,True,Kayvon
8740,79383.jpg,Baroque,True,Kayvon
8741,52148.jpg,Renaissance,True,Kayvon
8742,96261.jpg,Renaissance,True,Kayvon
8743,12656.jpg,Baroque,False,Kayvon
8744,54048.jpg,Impressionism,False,Kayvon
8745,21918.jpg,Impressionism,True,Kayvon
8746,87459.jpg,Renaissance,False,Kayvon
8747,76989.jpg,Post-Impressionism,True,Kayvon
8748,14225.jpg,Impressionism,False,Kayvon
8749,65862.jpg,Expressionism,True,Kayvon
8750,17701.jpg,Impressionism,True,Kayvon
8751,33421.jpg,Impressionism,False,Kayvon
8752,11002.jpg,Renaissance,True,Kayvon
8753,41845.jpg,Impressionism,True,Kayvon
8754,79742.jpg,Renaissance,True,Kayvon
8755,89054.jpg,Renaissance,False,Kayvon
8756,77197.jpg,Expressionism,True,Kayvon
8757,70029.jpg,Art Nouveau (Modern),True,Kayvon
8758,102918.jpg,Expressionism,True,Kayvon
8759,85398.jpg,Renaissance,True,Kayvon
8760,29530.jpg,Post-Impressionism,True,Kayvon
8761,8826.jpg,Realism,False,Kayvon
8762,38957.jpg,Post-Impressionism,True,Kayvon
8763,24428.jpg,Impressionism,True,Kayvon
8764,48788.jpg,Baroque,True,Kayvon
8765,72663.jpg,Impressionism,True,Kayvon
8766,11232.jpg,Post-Impressionism,True,Kayvon
8767,29547.jpg,Art Nouveau (Modern),True,Kayvon
8768,56205.jpg,Post-Impressionism,False,Kayvon
8769,57636.jpg,Realism,True,Kayvon
8770,57434.jpg,Impressionism,False,Kayvon
8771,38571.jpg,Expressionism,False,Kayvon
8772,41488.jpg,Expressionism,True,Kayvon
8773,54404.jpg,Impressionism,True,Kayvon
8774,49535.jpg,Realism,True,Kayvon
8775,41927.jpg,Impressionism,True,Kayvon
8776,44774.jpg,Baroque,True,Kayvon
8777,98883.jpg,Art Nouveau (Modern),True,Kayvon
8778,8886.jpg,Realism,True,Kayvon
8779,92886.jpg,Realism,True,Kayvon
8780,57025.jpg,Art Nouveau (Modern),False,Kayvon
8781,85783.jpg,Renaissance,False,Kayvon
8782,93069.jpg,Baroque,False,Kayvon
8783,80305.jpg,Renaissance,True,Kayvon
8784,2557.jpg,Expressionism,True,Kayvon
8785,47462.jpg,Medieval,True,Kayvon
8786,7464.jpg,Abstract Expressionism,False,Kayvon
8787,70773.jpg,Expressionism,True,Kayvon
8788,44820.jpg,Realism,True,Kayvon
8789,54350.jpg,Baroque,True,Kayvon
8790,72450.jpg,Art Nouveau (Modern),False,Kayvon
